Timestamp,Conditions,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,Time,Hour,Date
02/11/2015 22:50,Clear,20,,-,91,,1018.2,21.6,7:56 PM,,12.9,NE,5.6,50,22:50,22,02/11/2015
02/11/2015 23:50,Clear,18.8,,-,93,,1018.7,20,8:56 PM,,14.5,ENE,5.6,70,23:50,23,02/11/2015
03/11/2015 00:50,Clear,18.3,,-,97,,1018.9,18.8,9:56 PM,,11.3,Calm,Calm,0,00:50,0,03/11/2015
03/11/2015 01:50,Clear,18.3,,-,97,,1018.9,18.8,10:56 PM,,9.7,East,7.4,80,01:50,1,03/11/2015
03/11/2015 02:50,Clear,18.3,,-,97,,1018.6,18.8,11:56 PM,,8,East,7.4,80,02:50,2,03/11/2015
03/11/2015 03:50,Clear,17.7,,-,96,,1018.7,18.3,12:56 AM,,6.4,East,7.4,80,03:50,3,03/11/2015
03/11/2015 04:50,Clear,17.7,,-,100,,1018.3,17.7,1:56 AM,,6.4,East,9.3,90,04:50,4,03/11/2015
03/11/2015 05:50,Clear,17.2,,-,97,,1017.9,17.7,2:56 AM,,6.4,East,5.6,90,05:50,5,03/11/2015
03/11/2015 06:50,Clear,17,,-,100,,1018.5,17,3:41 AM,,3.2,Calm,Calm,0,06:50,6,03/11/2015
03/11/2015 07:50,Clear,16.1,,-,97,,1018,16.6,3:56 AM,,1.2,Calm,Calm,0,07:50,7,03/11/2015
03/11/2015 08:50,Fog,16,Fog,-,100,,1018.5,16,4:00 AM,,0.4,Calm,Calm,0,08:50,8,03/11/2015
03/11/2015 09:50,Clear,15,,-,94,,1018.5,16,4:20 AM,,1.2,Calm,Calm,0,09:50,9,03/11/2015
03/11/2015 10:50,Clear,15,,-,100,,1018.5,15,4:31 AM,,2,Calm,Calm,0,10:50,10,03/11/2015
03/11/2015 11:50,Clear,15,,-,94,,1018.5,16,4:36 AM,,3.2,East,7.4,90,11:50,11,03/11/2015
03/11/2015 12:50,Clear,16.1,,-,100,,1018,16.1,4:56 AM,,3.2,East,5.6,90,12:50,12,03/11/2015
03/11/2015 13:50,Clear,16,,-,100,,1018.5,16,5:23 AM,,4.8,East,7.4,90,13:50,13,03/11/2015
03/11/2015 14:50,Clear,15.5,,-,100,,1018,15.5,5:56 AM,,4.8,East,7.4,90,14:50,14,03/11/2015
03/11/2015 15:50,Clear,16,Fog,-,100,,1018.5,16,6:22 AM,,6.4,East,7.4,80,15:50,15,03/11/2015
03/11/2015 16:50,Clear,15,Fog,-,100,,1018.3,15,6:56 AM,,8,East,7.4,90,16:50,16,03/11/2015
03/11/2015 17:50,Clear,16.6,,-,100,,1018.6,16.6,7:56 AM,,6.4,East,5.6,100,17:50,17,03/11/2015
03/11/2015 18:50,Clear,18.3,,-,90,,1018.7,20,8:56 AM,,8,Calm,Calm,0,18:50,18,03/11/2015
03/11/2015 19:50,Haze,18.8,,-,76,,1018.2,23.3,9:56 AM,,9.7,Calm,Calm,0,19:50,19,03/11/2015
03/11/2015 20:50,Clear,18.3,,-,66,,1018.1,25,10:56 AM,,16.1,WNW,11.1,300,20:50,20,03/11/2015
03/11/2015 21:50,Partly Cloudy,18.8,,-,62,,1017.6,26.6,11:56 AM,,16.1,NW,7.4,310,21:50,21,03/11/2015
03/11/2015 22:50,Scattered Clouds,19.4,,-,60,,1017.3,27.7,12:56 PM,,16.1,Variable,7.4,0,22:50,22,03/11/2015
03/11/2015 23:50,Scattered Clouds,19.4,,-,58,,1016.7,28.3,1:56 PM,,16.1,NNW,14.8,340,23:50,23,03/11/2015
04/11/2015 00:50,Mostly Cloudy,20,,-,59,,1016.2,28.8,2:56 PM,,12.9,North,11.1,360,00:50,0,04/11/2015
04/11/2015 01:50,Mostly Cloudy,20,,-,59,,1015.6,28.8,3:56 PM,,12.9,NNW,11.1,340,01:50,1,04/11/2015
04/11/2015 02:50,Scattered Clouds,20,,-,60,,1015.1,28.3,4:56 PM,,12.9,North,9.3,360,02:50,2,04/11/2015
04/11/2015 03:50,Clear,19.4,,-,60,,1014.8,27.7,5:56 PM,,12.9,NNE,5.6,20,03:50,3,04/11/2015
04/11/2015 04:50,Partly Cloudy,20.5,,-,79,,1014.6,24.4,6:56 PM,,11.3,Calm,Calm,0,04:50,4,04/11/2015
04/11/2015 05:50,Clear,20,,-,91,,1014.6,21.6,7:56 PM,,11.3,Calm,Calm,0,05:50,5,04/11/2015
04/11/2015 06:50,Clear,20,,-,97,,1014.7,20.5,8:56 PM,,8,Calm,Calm,0,06:50,6,04/11/2015
04/11/2015 07:50,Clear,19.4,,-,100,,1014.7,19.4,9:56 PM,,8,Calm,Calm,0,07:50,7,04/11/2015
04/11/2015 08:50,Clear,19,,-,100,,1015.1,19,10:03 PM,,3.2,Calm,Calm,0,08:50,8,04/11/2015
04/11/2015 09:50,Clear,18,,-,100,,1015.5,18,10:49 PM,,2.8,Calm,Calm,0,09:50,9,04/11/2015
04/11/2015 10:50,Clear,18.3,,-,97,,1015,18.8,10:56 PM,,3.2,Calm,Calm,0,10:50,10,04/11/2015
04/11/2015 11:50,Clear,17.7,,-,100,,1014.9,17.7,11:56 PM,,3.2,East,5.6,80,11:50,11,04/11/2015
04/11/2015 12:50,Clear,18,,-,100,,1015.5,18,12:38 AM,,2.8,East,5.6,90,12:50,12,04/11/2015
04/11/2015 13:50,Clear,17.2,,-,100,,1014.7,17.2,12:56 AM,,2.8,East,5.6,90,13:50,13,04/11/2015
04/11/2015 14:50,Clear,18,,-,100,,1015.1,18,1:05 AM,,4,East,5.6,80,14:50,14,04/11/2015
04/11/2015 15:50,Clear,18,,-,100,,1014.8,18,1:46 AM,,2,Calm,Calm,0,15:50,15,04/11/2015
04/11/2015 16:50,Clear,17.2,,-,100,,1014.2,17.2,1:56 AM,,2,East,5.6,90,16:50,16,04/11/2015
04/11/2015 17:50,Clear,17,,-,100,,1014.8,17,2:09 AM,,2.4,Calm,Calm,0,17:50,17,04/11/2015
04/11/2015 18:50,Clear,18,,-,100,,1014.4,18,2:29 AM,,3.2,East,7.4,90,18:50,18,04/11/2015
04/11/2015 19:50,Clear,18,,-,100,,1014.4,18,2:41 AM,,2.8,East,5.6,80,19:50,19,04/11/2015
04/11/2015 20:50,Clear,17.2,,-,100,,1013.8,17.2,2:56 AM,,2.4,East,7.4,90,20:50,20,04/11/2015
04/11/2015 21:50,Clear,18,,-,100,,1014.4,18,3:09 AM,,3.2,East,5.6,80,21:50,21,04/11/2015
04/11/2015 22:50,Clear,17,,-,100,,1014.1,17,3:21 AM,,2,Calm,Calm,0,22:50,22,04/11/2015
04/11/2015 23:50,Clear,17,,-,100,,1014.4,17,3:27 AM,,1.2,Calm,Calm,0,23:50,23,04/11/2015
05/11/2015 00:50,Fog,17,Fog,-,100,,1014.4,17,3:36 AM,,0.8,Calm,Calm,0,00:50,0,05/11/2015
05/11/2015 01:50,Clear,17,,-,100,,1014.4,17,3:42 AM,,1.6,East,7.4,80,01:50,1,05/11/2015
05/11/2015 02:50,Clear,17,,-,100,,1014.4,17,3:44 AM,,2.4,East,7.4,80,02:50,2,05/11/2015
05/11/2015 03:50,Clear,17.2,,-,100,,1013.6,17.2,3:56 AM,,2.8,East,7.4,90,03:50,3,05/11/2015
05/11/2015 04:50,Clear,17,,-,100,,1014.4,17,4:33 AM,,3.2,East,5.6,80,04:50,4,05/11/2015
05/11/2015 05:50,Clear,17,,-,100,,1014.4,17,4:47 AM,,2.8,East,7.4,100,05:50,5,05/11/2015
05/11/2015 06:50,Clear,17.2,,-,100,,1013.7,17.2,4:56 AM,,3.2,East,9.3,90,06:50,6,05/11/2015
05/11/2015 07:50,Clear,17.2,,-,100,,1013.7,17.2,5:56 AM,,4,East,9.3,90,07:50,7,05/11/2015
05/11/2015 08:50,Clear,17,,-,94,,1014.4,18,6:18 AM,,4,East,7.4,80,08:50,8,05/11/2015
05/11/2015 09:50,Partly Cloudy,17.2,Fog,-,100,,1014.6,17.2,6:56 AM,,2.4,Calm,Calm,0,09:50,9,05/11/2015
05/11/2015 10:50,Partly Cloudy,18.3,Fog,-,100,,1015.1,18.3,7:56 AM,,3.2,Calm,Calm,0,10:50,10,05/11/2015
05/11/2015 11:50,Scattered Clouds,19,Fog,-,100,,1015.5,19,8:28 AM,,4.8,Calm,Calm,0,11:50,11,05/11/2015
05/11/2015 12:50,Mostly Cloudy,20,,-,97,,1015,20.5,8:56 AM,,6.4,Calm,Calm,0,12:50,12,05/11/2015
05/11/2015 13:50,Haze,20,,-,82,,1014.9,23.3,9:56 AM,,9.7,Calm,Calm,0,13:50,13,05/11/2015
05/11/2015 14:50,Haze,20.5,,-,82,,1015.2,23.8,10:56 AM,,9.7,NW,5.6,320,14:50,14,05/11/2015
05/11/2015 15:50,Haze,20.5,,-,79,,1015,24.4,11:56 AM,,8,Calm,Calm,0,15:50,15,05/11/2015
05/11/2015 16:50,Haze,21.1,,-,74,,1014.5,26.1,12:56 PM,,8,West,7.4,280,16:50,16,05/11/2015
05/11/2015 17:50,Mostly Cloudy,21.1,,-,69,,1014.1,27.2,1:56 PM,,11.3,North,13,10,17:50,17,05/11/2015
05/11/2015 18:50,Haze,21.1,,-,67,,1013.9,27.7,2:56 PM,,9.7,NW,7.4,320,18:50,18,05/11/2015
05/11/2015 19:50,Scattered Clouds,20.5,,-,62,,1013.2,28.3,3:56 PM,,11.3,NNW,11.1,340,19:50,19,05/11/2015
05/11/2015 20:50,Scattered Clouds,20.5,,-,62,,1013,28.3,4:56 PM,,16.1,NNW,13,330,20:50,20,05/11/2015
05/11/2015 21:50,Scattered Clouds,20.5,,-,69,,1013.1,26.6,5:56 PM,,16.1,North,9.3,350,21:50,21,05/11/2015
05/11/2015 22:50,Partly Cloudy,20.5,,-,71,,1013.7,26.1,6:56 PM,,16.1,North,9.3,10,22:50,22,05/11/2015
05/11/2015 23:50,Clear,20.5,,-,84,,1014.8,23.3,7:56 PM,,16.1,North,5.6,360,23:50,23,05/11/2015
06/11/2015 00:50,Clear,20,,-,91,,1015,21.6,8:56 PM,,11.3,Calm,Calm,0,00:50,0,06/11/2015
06/11/2015 01:50,Clear,18.3,,-,97,,1015.4,18.8,9:56 PM,,9.7,Calm,Calm,0,01:50,1,06/11/2015
06/11/2015 02:50,Clear,18,,-,94,,1015.8,19,10:03 PM,,3.2,Calm,Calm,0,02:50,2,06/11/2015
06/11/2015 03:50,Clear,19,,-,100,,1015.5,19,10:23 PM,,4.8,Calm,Calm,0,03:50,3,06/11/2015
06/11/2015 04:50,Clear,19,,-,100,,1015.5,19,10:26 PM,,2.4,Calm,Calm,0,04:50,4,06/11/2015
06/11/2015 05:50,Clear,19,,-,100,,1015.5,19,10:37 PM,,4.8,Calm,Calm,0,05:50,5,06/11/2015
06/11/2015 06:50,Clear,18.3,,-,100,,1015.1,18.3,10:56 PM,,2.8,Calm,Calm,0,06:50,6,06/11/2015
06/11/2015 07:50,Clear,19,,-,100,,1015.8,19,11:14 PM,,2,North,5.6,350,07:50,7,06/11/2015
06/11/2015 08:50,Clear,18,,-,100,,1015.8,18,11:20 PM,,3.2,Calm,Calm,0,08:50,8,06/11/2015
06/11/2015 09:50,Clear,18,,-,100,,1016.1,18,11:40 PM,,2.4,Calm,Calm,0,09:50,9,06/11/2015
06/11/2015 10:50,Clear,18.8,,-,100,,1015.8,18.8,11:56 PM,,1.2,NNW,5.6,340,10:50,10,06/11/2015
06/11/2015 11:50,Clear,18,,-,100,,1016.5,18,12:14 AM,,2,North,5.6,350,11:50,11,06/11/2015
06/11/2015 12:50,Clear,18,,-,100,,1016.5,18,12:21 AM,,2.8,North,7.4,360,12:50,12,06/11/2015
06/11/2015 13:50,Clear,19,,-,100,,1016.5,19,12:28 AM,,4.8,North,5.6,360,13:50,13,06/11/2015
06/11/2015 14:50,Clear,19,,-,100,,1016.5,19,12:35 AM,,2.8,Calm,Calm,0,14:50,14,06/11/2015
06/11/2015 15:50,Clear,18,,-,100,,1016.5,18,12:38 AM,,1.6,Calm,Calm,0,15:50,15,06/11/2015
06/11/2015 16:50,Fog,18,Fog,-,100,,1016.5,18,12:43 AM,,0.8,Calm,Calm,0,16:50,16,06/11/2015
06/11/2015 17:50,Fog,17.7,Fog,-,100,,1016.1,17.7,12:56 AM,,0.8,Calm,Calm,0,17:50,17,06/11/2015
06/11/2015 18:50,Fog,17,Fog,-,94,,1016.8,18,1:05 AM,,0.4,Calm,Calm,0,18:50,18,06/11/2015
06/11/2015 19:50,Unknown,-9999,,-,,,-9999,-9999,1:24 AM,,-9999,Calm,Calm,0,19:50,19,06/11/2015
06/11/2015 20:50,Unknown,-9999,,-,,,-9999,-9999,1:30 AM,,-9999,Calm,Calm,0,20:50,20,06/11/2015
06/11/2015 21:50,Unknown,-9999,,-,,,-9999,-9999,1:37 AM,,-9999,Calm,Calm,0,21:50,21,06/11/2015
06/11/2015 22:50,Fog,18,Fog,-,100,,1016.8,18,1:44 AM,,0.8,Calm,Calm,0,22:50,22,06/11/2015
06/11/2015 23:50,Overcast,18.3,,-,100,,1016,18.3,1:56 AM,,1.2,Calm,Calm,0,23:50,23,06/11/2015
07/11/2015 00:50,Fog,18,Fog,-,100,,1016.8,18,2:02 AM,,0.8,Calm,Calm,0,00:50,0,07/11/2015
07/11/2015 01:50,Fog,18,Fog,-,100,,1016.8,18,2:12 AM,,0.4,Calm,Calm,0,01:50,1,07/11/2015
07/11/2015 02:50,Overcast,19,,-,100,,1016.8,19,2:21 AM,,1.6,Calm,Calm,0,02:50,2,07/11/2015
07/11/2015 03:50,Fog,19,Fog,-,100,,1016.8,19,2:32 AM,,0.8,Calm,Calm,0,03:50,3,07/11/2015
07/11/2015 04:50,Fog,19,Fog,-,100,,1016.8,19,2:41 AM,,0.4,East,5.6,80,04:50,4,07/11/2015
07/11/2015 05:50,Overcast,19,,-,100,,1016.8,19,2:47 AM,,1.2,Calm,Calm,0,05:50,5,07/11/2015
07/11/2015 06:50,Overcast,19,,-,100,,1016.8,19,2:49 AM,,2.4,ENE,5.6,70,06:50,6,07/11/2015
07/11/2015 07:50,Overcast,18.8,,-,96,,1016.1,19.4,2:56 AM,,3.2,Calm,Calm,0,07:50,7,07/11/2015
07/11/2015 08:50,Overcast,19,,-,100,,1016.8,19,3:03 AM,,2,Calm,Calm,0,08:50,8,07/11/2015
07/11/2015 09:50,Overcast,19,,-,100,,1016.8,19,3:09 AM,,1.2,Calm,Calm,0,09:50,9,07/11/2015
07/11/2015 10:50,Unknown,-9999,,-,,,-9999,-9999,3:17 AM,,-9999,Calm,Calm,0,10:50,10,07/11/2015
07/11/2015 11:50,Fog,19,Fog,-,100,,1016.8,19,3:23 AM,,0.4,Calm,Calm,0,11:50,11,07/11/2015
07/11/2015 12:50,Unknown,-9999,,-,,,-9999,-9999,3:42 AM,,-9999,Calm,Calm,0,12:50,12,07/11/2015
07/11/2015 13:50,Fog,18.8,Fog,-,96,,1016.6,19.4,3:56 AM,,0.4,Calm,Calm,0,13:50,13,07/11/2015
07/11/2015 14:50,Fog,19,Fog,-,100,,1017.5,19,4:19 AM,,0.8,Calm,Calm,0,14:50,14,07/11/2015
07/11/2015 15:50,Fog,19,Fog,-,100,,1017.5,19,4:29 AM,,0.4,Calm,Calm,0,15:50,15,07/11/2015
07/11/2015 16:50,Fog,19,Fog,-,100,,1017.5,19,4:37 AM,,0.4,Calm,Calm,0,16:50,16,07/11/2015
07/11/2015 17:50,Fog,18.8,Fog,-,100,,1017,18.8,4:56 AM,,0.4,Calm,Calm,0,17:50,17,07/11/2015
07/11/2015 18:50,Fog,18.3,Fog,-,97,,1017.3,18.8,5:56 AM,,0.4,East,7.4,80,18:50,18,07/11/2015
07/11/2015 19:50,Fog,18,Fog,-,100,,1018.2,18,6:25 AM,,0.4,Calm,Calm,0,19:50,19,07/11/2015
07/11/2015 20:50,Fog,18,Fog,-,100,,1018.2,18,6:26 AM,,0.4,Calm,Calm,0,20:50,20,07/11/2015
07/11/2015 21:50,Fog,18.3,Fog,-,100,,1018.2,18.3,6:56 AM,,0.2,Calm,Calm,0,21:50,21,07/11/2015
07/11/2015 22:50,Fog,18.3,Fog,-,100,,1019.2,18.3,7:56 AM,,0.2,Calm,Calm,0,22:50,22,07/11/2015
07/11/2015 23:50,Fog,19,Fog,-,100,,1020.2,19,8:29 AM,,0.2,Calm,Calm,0,23:50,23,07/11/2015
08/11/2015 00:50,Mist,18.8,,-,100,,1019.8,18.8,8:56 AM,,1.2,Calm,Calm,0,00:50,0,08/11/2015
08/11/2015 01:50,Mostly Cloudy,20,,-,100,,1020.5,20,9:47 AM,,6.4,Calm,Calm,0,01:50,1,08/11/2015
08/11/2015 02:50,Mostly Cloudy,18.3,,-,87,,1020.1,20.5,9:56 AM,,9.7,Calm,Calm,0,02:50,2,08/11/2015
08/11/2015 03:50,Scattered Clouds,18,,-,83,,1020.5,21,10:02 AM,,9.7,Calm,Calm,0,03:50,3,08/11/2015
08/11/2015 04:50,Clear,17.7,,-,66,,1019.8,24.4,10:56 AM,,14.5,Calm,Calm,0,04:50,4,08/11/2015
08/11/2015 05:50,Partly Cloudy,18.3,,-,60,,1020,26.6,11:56 AM,,12.9,Calm,Calm,0,05:50,5,08/11/2015
08/11/2015 06:50,Scattered Clouds,18.3,,-,54,,1019.6,28.3,12:56 PM,,16.1,Calm,Calm,0,06:50,6,08/11/2015
08/11/2015 07:50,Mostly Cloudy,20,,-,60,,1019.6,28.3,1:56 PM,,16.1,NNW,9.3,340,07:50,7,08/11/2015
08/11/2015 08:50,Mostly Cloudy,20,,-,57,,1019.1,29.4,2:56 PM,,16.1,WNW,5.6,300,08:50,8,08/11/2015
08/11/2015 09:50,Scattered Clouds,19.4,,-,55,,1018.9,29.4,3:56 PM,,16.1,NW,9.3,310,09:50,9,08/11/2015
08/11/2015 10:50,Scattered Clouds,18.8,,-,53,,1018.8,29.4,4:56 PM,,16.1,Variable,5.6,0,10:50,10,08/11/2015
08/11/2015 11:50,Scattered Clouds,19.4,,-,60,,1019.1,27.7,5:56 PM,,16.1,NW,11.1,320,11:50,11,08/11/2015
08/11/2015 12:50,Scattered Clouds,19.4,,-,64,,1019.6,26.6,6:56 PM,,16.1,NNE,9.3,20,12:50,12,08/11/2015
08/11/2015 13:50,Scattered Clouds,20,,-,87,,1020.3,22.2,7:56 PM,,16.1,Calm,Calm,0,13:50,13,08/11/2015
08/11/2015 14:50,Mostly Cloudy,18.8,,-,76,,1021.1,23.3,8:56 PM,,16.1,ESE,9.3,110,14:50,14,08/11/2015
08/11/2015 15:50,Scattered Clouds,18.8,,-,76,,1021.9,23.3,9:56 PM,,16.1,ESE,7.4,110,15:50,15,08/11/2015
08/11/2015 16:50,Mostly Cloudy,18.8,,-,79,,1022,22.7,10:56 PM,,16.1,ESE,5.6,120,16:50,16,08/11/2015
08/11/2015 17:50,Clear,18.8,,-,84,,1021.9,21.6,11:56 PM,,16.1,SE,9.3,130,17:50,17,08/11/2015
08/11/2015 18:50,Clear,18.8,,-,84,,1022.3,21.6,12:56 AM,,16.1,SSE,11.1,150,18:50,18,08/11/2015
08/11/2015 19:50,Mostly Cloudy,18.8,,-,84,,1022.3,21.6,1:56 AM,,16.1,SE,5.6,140,19:50,19,08/11/2015
08/11/2015 20:50,Clear,18.3,,-,84,,1022.1,21.1,2:56 AM,,16.1,SSE,13,160,20:50,20,08/11/2015
08/11/2015 21:50,Clear,18.3,,-,87,,1022.6,20.5,3:56 AM,,16.1,SSE,7.4,150,21:50,21,08/11/2015
08/11/2015 22:50,Mostly Cloudy,18.3,,-,90,,1023,20,4:56 AM,,16.1,SE,9.3,140,22:50,22,08/11/2015
08/11/2015 23:50,Partly Cloudy,17.7,,-,87,,1023.4,20,5:56 AM,,16.1,SSE,11.1,160,23:50,23,08/11/2015
09/11/2015 00:50,Scattered Clouds,18,,-,88,,1024.3,20,6:27 AM,,12.9,ESE,9.3,120,00:50,0,09/11/2015
09/11/2015 01:50,Scattered Clouds,17.7,,-,87,,1024.1,20,6:56 AM,,12.9,SE,7.4,140,01:50,1,09/11/2015
09/11/2015 02:50,Mostly Cloudy,18.3,,-,84,,1024.8,21.1,7:56 AM,,12.9,SSE,7.4,160,02:50,2,09/11/2015
09/11/2015 03:50,Mostly Cloudy,18.3,,-,76,,1024.8,22.7,8:56 AM,,12.9,SSE,18.5,160,03:50,3,09/11/2015
09/11/2015 04:50,Scattered Clouds,18.3,,-,69,,1024.8,24.4,9:56 AM,,14.5,SSE,16.7,150,04:50,4,09/11/2015
09/11/2015 05:50,Scattered Clouds,17.7,,-,64,,1025,25,10:56 AM,,16.1,South,13,190,05:50,5,09/11/2015
09/11/2015 06:50,Partly Cloudy,17.7,,-,62,,1024.6,25.5,11:56 AM,,16.1,South,14.8,170,06:50,6,09/11/2015
09/11/2015 07:50,Partly Cloudy,17.7,,-,58,,1023.7,26.6,12:56 PM,,16.1,South,16.7,180,07:50,7,09/11/2015
09/11/2015 08:50,Partly Cloudy,18.3,,-,54,,1023,28.3,1:56 PM,,16.1,SSE,7.4,160,08:50,8,09/11/2015
09/11/2015 09:50,Partly Cloudy,18.3,,-,51,,1022.5,29.4,2:56 PM,,16.1,South,7.4,190,09:50,9,09/11/2015
09/11/2015 10:50,Scattered Clouds,18.3,,-,51,,1021.9,29.4,3:56 PM,,16.1,South,14.8,180,10:50,10,09/11/2015
09/11/2015 11:50,Scattered Clouds,18.3,,-,53,,1021.7,28.8,4:56 PM,,16.1,South,13,190,11:50,11,09/11/2015
09/11/2015 12:50,Partly Cloudy,18.3,,-,56,,1021.9,27.7,5:56 PM,,16.1,South,11.1,190,12:50,12,09/11/2015
09/11/2015 13:50,Clear,18.3,,-,62,,1022,26.1,6:56 PM,,16.1,South,9.3,190,13:50,13,09/11/2015
09/11/2015 14:50,Clear,18.8,,-,87,,1022.6,21.1,7:56 PM,,16.1,Calm,Calm,0,14:50,14,09/11/2015
09/11/2015 15:50,Clear,17.7,,-,93,,1022.8,18.8,8:56 PM,,16.1,Calm,Calm,0,15:50,15,09/11/2015
09/11/2015 16:50,Clear,17.7,,-,96,,1022.9,18.3,9:56 PM,,14.5,Calm,Calm,0,16:50,16,09/11/2015
09/11/2015 17:50,Clear,17.2,,-,93,,1022.6,18.3,10:56 PM,,12.9,SE,5.6,130,17:50,17,09/11/2015
09/11/2015 18:50,Clear,16.6,,-,93,,1022.7,17.7,11:56 PM,,9.7,Calm,Calm,0,18:50,18,09/11/2015
09/11/2015 19:50,Clear,16.6,,-,93,,1022.8,17.7,12:56 AM,,14.5,SE,5.6,140,19:50,19,09/11/2015
09/11/2015 20:50,Clear,17.2,,-,93,,1022.7,18.3,1:56 AM,,14.5,Calm,Calm,0,20:50,20,09/11/2015
09/11/2015 21:50,Clear,16.6,,-,90,,1022.3,18.3,2:56 AM,,14.5,SE,7.4,140,21:50,21,09/11/2015
09/11/2015 22:50,Clear,16.6,,-,93,,1022.2,17.7,3:56 AM,,12.9,SSE,7.4,160,22:50,22,09/11/2015
09/11/2015 23:50,Clear,16.6,,-,90,,1022.1,18.3,4:56 AM,,14.5,SSE,9.3,150,23:50,23,09/11/2015
10/11/2015 00:50,Clear,16.6,,-,93,,1022.5,17.7,5:56 AM,,14.5,SE,5.6,140,00:50,0,10/11/2015
10/11/2015 01:50,Clear,17,,-,94,,1023.2,18,6:26 AM,,16.1,SSE,7.4,150,01:50,1,10/11/2015
10/11/2015 02:50,Clear,16.6,,-,90,,1023.2,18.3,6:56 AM,,16.1,SSE,9.3,160,02:50,2,10/11/2015
10/11/2015 03:50,Clear,17.2,,-,87,,1023.5,19.4,7:56 AM,,14.5,SSE,11.1,160,03:50,3,10/11/2015
10/11/2015 04:50,Clear,17.7,,-,78,,1023.5,21.6,8:56 AM,,16.1,SSE,9.3,160,04:50,4,10/11/2015
10/11/2015 05:50,Clear,17.7,,-,71,,1023.2,23.3,9:56 AM,,16.1,South,14.8,190,05:50,5,10/11/2015
10/11/2015 06:50,Clear,18.3,,-,64,,1022.9,25.5,10:56 AM,,16.1,South,9.3,180,06:50,6,10/11/2015
10/11/2015 07:50,Clear,18.8,,-,60,,1022.4,27.2,11:56 AM,,16.1,South,11.1,170,07:50,7,10/11/2015
10/11/2015 08:50,Partly Cloudy,18.3,,-,53,,1021.8,28.8,12:56 PM,,16.1,South,14.8,170,08:50,8,10/11/2015
10/11/2015 09:50,Partly Cloudy,17.7,,-,47,,1021.2,30,1:56 PM,,16.1,SSW,14.8,210,09:50,9,10/11/2015
10/11/2015 10:50,Scattered Clouds,17.2,,-,45,,1020.9,30.5,2:56 PM,,16.1,WSW,13,240,10:50,10,10/11/2015
10/11/2015 11:50,Scattered Clouds,17.2,,-,45,,1020.1,30.5,3:56 PM,,16.1,SSE,11.1,160,11:50,11,10/11/2015
10/11/2015 12:50,Scattered Clouds,16.1,,-,39,,1019.7,31.6,4:56 PM,,16.1,WSW,9.3,240,12:50,12,10/11/2015
10/11/2015 13:50,Partly Cloudy,17.2,,-,46,,1019.7,30,5:56 PM,,16.1,South,11.1,170,13:50,13,10/11/2015
10/11/2015 14:50,Partly Cloudy,17.7,,-,56,,1019.6,27.2,6:56 PM,,16.1,South,9.3,170,14:50,14,10/11/2015
10/11/2015 15:50,Scattered Clouds,17.7,,-,62,,1019.4,25.5,7:56 PM,,16.1,South,11.1,170,15:50,15,10/11/2015
10/11/2015 16:50,Scattered Clouds,17.7,,-,66,,1019.8,24.4,8:56 PM,,16.1,South,9.3,180,16:50,16,10/11/2015
10/11/2015 17:50,Partly Cloudy,17.7,,-,73,,1019.8,22.7,9:56 PM,,16.1,SSE,9.3,160,17:50,17,10/11/2015
10/11/2015 18:50,Clear,17.7,,-,76,,1019.5,22.2,10:56 PM,,16.1,SSE,7.4,150,18:50,18,10/11/2015
10/11/2015 19:50,Clear,17.7,,-,78,,1019.5,21.6,11:56 PM,,12.9,South,9.3,170,19:50,19,10/11/2015
10/11/2015 20:50,Clear,17.7,,-,81,,1019.3,21.1,12:56 AM,,16.1,SSE,5.6,160,20:50,20,10/11/2015
10/11/2015 21:50,Clear,17.7,,-,84,,1018.9,20.5,1:56 AM,,16.1,SSE,5.6,160,21:50,21,10/11/2015
10/11/2015 22:50,Clear,17.2,,-,81,,1018.3,20.5,2:56 AM,,16.1,South,7.4,180,22:50,22,10/11/2015
10/11/2015 23:50,Clear,17.2,,-,78,,1018.1,21.1,3:56 AM,,16.1,South,9.3,170,23:50,23,10/11/2015
11/11/2015 00:50,Clear,17.2,,-,84,,1018.4,20,4:56 AM,,16.1,SSE,7.4,160,00:50,0,11/11/2015
11/11/2015 01:50,Clear,16.6,,-,84,,1018.6,19.4,5:56 AM,,16.1,SSE,5.6,150,01:50,1,11/11/2015
11/11/2015 02:50,Clear,17,,-,88,,1019.5,19,6:29 AM,,16.1,SSE,7.4,160,02:50,2,11/11/2015
11/11/2015 03:50,Clear,16.6,,-,84,,1019,19.4,6:56 AM,,16.1,SSE,7.4,160,03:50,3,11/11/2015
11/11/2015 04:50,Clear,17.2,,-,76,,1019.1,21.6,7:56 AM,,16.1,SSE,5.6,160,04:50,4,11/11/2015
11/11/2015 05:50,Clear,17.7,,-,64,,1019.2,25,8:56 AM,,16.1,SSW,5.6,210,05:50,5,11/11/2015
11/11/2015 06:50,Clear,18.3,,-,56,,1019.1,27.7,9:56 AM,,16.1,SSW,9.3,210,06:50,6,11/11/2015
11/11/2015 07:50,Clear,18.8,,-,53,,1018.8,29.4,10:56 AM,,16.1,West,5.6,260,07:50,7,11/11/2015
